Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
8-26-2021,Bandra_kurla_complex_mumbai,22.32,42.35,3.6,3.01,5.16,3.84,15.13,0.11,3.48
8-27-2021,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-28-2021,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-29-2021,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-30-2021,Bandra_kurla_complex_mumbai,65.39,123.7,3.04,2.96,4.63,2.98,10.26,0.19,3.57
8-31-2021,Bandra_kurla_complex_mumbai,21.65,40.28,3.68,2.95,5.36,3.99,14.96,0.02,3.79
09-01-2021,Bandra_kurla_complex_mumbai,17.93,33.46,4.17,5.51,5,3.5,36.97,0.34,9.68
09-02-2021,Bandra_kurla_complex_mumbai,12.59,24.16,3.72,5.64,4.73,3.28,34.67,0.26,10.27
09-03-2021,Bandra_kurla_complex_mumbai,14.87,28.42,4.66,5.87,5.55,4.02,31.67,2.46,7.89
09-04-2021,Bandra_kurla_complex_mumbai,16.16,31.41,4.78,5.47,5.52,4.25,19.13,2.59,5.25
09-05-2021,Bandra_kurla_complex_mumbai,30.81,59.66,5.09,3.39,6.94,5.57,10.15,1.29,5.59
09-06-2021,Bandra_kurla_complex_mumbai,28.85,55.07,3.64,3,5.08,3.8,11.49,4.49,6.67
09-07-2021,Bandra_kurla_complex_mumbai,31.87,61.17,5.26,5.96,5.89,4.67,25.67,4.78,6.3
09-08-2021,Bandra_kurla_complex_mumbai,9.19,18.24,3.86,2.9,5.48,4,11.08,2.03,4.07
09-09-2021,Bandra_kurla_complex_mumbai,13.95,27.14,3.73,5.63,5.54,3.93,9.96,2.97,3.31
09-10-2021,Bandra_kurla_complex_mumbai,20.01,38.1,3.65,3.06,5.29,3.98,9.89,0.01,3.53
09-11-2021,Bandra_kurla_complex_mumbai,11.92,22.93,4.03,3.07,5.04,3.27,23.11,0,4.56
09-12-2021,Bandra_kurla_complex_mumbai,8.07,15.89,3.12,2.95,4.67,3.25,10.41,0.04,4.1
9-13-2021,Bandra_kurla_complex_mumbai,19.13,36.85,3.36,3,5.06,3.59,24.98,0.01,4.34
9-14-2021,Bandra_kurla_complex_mumbai,38.97,74.87,3.83,2.98,5.67,3.95,9.38,0.01,3.34
9-15-2021,Bandra_kurla_complex_mumbai,32.3,61.96,4.16,3.15,4.97,3.52,24.16,0.07,3.9
9-16-2021,Bandra_kurla_complex_mumbai,33.4,63.8,3.67,2.99,5.31,3.9,7.75,0.09,NA
9-17-2021,Bandra_kurla_complex_mumbai,26.27,50.71,3.26,3.05,4.91,3.49,8.57,0.19,2
9-18-2021,Bandra_kurla_complex_mumbai,21.51,41.46,3.31,3.3,5.15,3.59,24.09,0.42,2.49
9-19-2021,Bandra_kurla_complex_mumbai,11.41,22.32,3.78,5.95,5.19,4.31,9.94,0.48,2.04
9-20-2021,Bandra_kurla_complex_mumbai,14.54,28.42,3.98,2.92,5.44,4,9.28,1.09,1.45
9-21-2021,Bandra_kurla_complex_mumbai,14.44,27.79,5.67,5.46,6.1,5.17,26.14,1.37,2.08
9-22-2021,Bandra_kurla_complex_mumbai,24.22,46.78,3.96,3.05,5.58,4.4,27.07,1.28,1.23
9-23-2021,Bandra_kurla_complex_mumbai,35.23,67.55,3.1,3.06,4.83,3.25,7.82,1.06,2.3
9-24-2021,Bandra_kurla_complex_mumbai,30.83,58.81,3.42,3.01,5.1,3.6,10.68,0.61,1.62
9-25-2021,Bandra_kurla_complex_mumbai,36.41,69.67,3.86,3.07,5.62,4.26,25.72,0.5,1.38
9-26-2021,Bandra_kurla_complex_mumbai,39.47,75.55,5.03,3.14,5.83,4.49,9.49,0.84,1.35
9-27-2021,Bandra_kurla_complex_mumbai,34.12,65.32,5.01,3.14,5.89,4.02,8.47,0.58,1.17
9-28-2021,Bandra_kurla_complex_mumbai,21.7,42.14,3.94,2.82,5.51,4.07,8.45,0.44,1.26
9-29-2021,Bandra_kurla_complex_mumbai,6.7,13.01,3.58,2.89,5.06,3.93,10.24,0.25,1.38
9-30-2021,Bandra_kurla_complex_mumbai,21.18,41.69,3.13,5.81,4.98,3.33,9.96,0.49,1.53
10-01-2021,Bandra_kurla_complex_mumbai,37.65,72.42,3.89,5.69,4.91,3.33,21.2,0.81,3.48
10-02-2021,Bandra_kurla_complex_mumbai,52.45,101.32,4.4,5.51,5.27,3.75,20.63,0.89,3.51
10-03-2021,Bandra_kurla_complex_mumbai,45.19,88.51,3.92,5.64,4.96,3.25,25.31,0.96,3.45
10-04-2021,Bandra_kurla_complex_mumbai,50.66,99.23,3.82,5.36,4.9,3.18,21.12,0.97,3.66
10-05-2021,Bandra_kurla_complex_mumbai,47.04,93.64,4.26,3.25,5.73,4.48,8.84,0.66,1.85
10-06-2021,Bandra_kurla_complex_mumbai,49.7,100.09,4.06,3.53,5.44,4.56,10.58,0.26,1.57
10-07-2021,Bandra_kurla_complex_mumbai,43.16,84.47,5.24,5.37,5.56,4.58,26.61,0.72,4.6
10-08-2021,Bandra_kurla_complex_mumbai,27.95,54.7,4.46,3.11,5.69,4.66,10.98,0.59,2.51
10-09-2021,Bandra_kurla_complex_mumbai,19.47,37.85,4.21,3.28,5.84,4.85,8.11,0.63,2.47
10-10-2021,Bandra_kurla_complex_mumbai,NA,NA,4.2,2.98,5,4.45,9.69,1.22,2.14
10-11-2021,Bandra_kurla_complex_mumbai,39.47,78.43,5,6.01,6.6,5.49,25.04,0.87,4.79
10-12-2021,Bandra_kurla_complex_mumbai,59.13,113.79,4.39,2.58,5.52,4.59,8.78,0.78,2.67
10-13-2021,Bandra_kurla_complex_mumbai,97.02,206.06,4.47,2.84,5.34,3.65,11.39,0.9,3.09
10-14-2021,Bandra_kurla_complex_mumbai,105.21,222.12,6.27,5.16,6.29,5.1,28.87,1.38,6.71
10-15-2021,Bandra_kurla_complex_mumbai,105.59,235.64,3.95,2.97,5.2,4.5,13.91,1,2.79
10-16-2021,Bandra_kurla_complex_mumbai,101.39,212.06,3.55,3.18,5.25,3.73,15.77,0.56,2.59
10-17-2021,Bandra_kurla_complex_mumbai,111.08,224.87,4.22,2.97,5.19,4.92,15.3,0.21,2.89
10-18-2021,Bandra_kurla_complex_mumbai,54.84,107.44,4.07,5.68,5.13,3.26,29.99,0.08,5.12
10-19-2021,Bandra_kurla_complex_mumbai,59.3,112.63,3.96,2.91,4.93,3.35,10.78,0.16,3
10-20-2021,Bandra_kurla_complex_mumbai,64.94,126.6,3.85,5.68,4.92,3.14,27.76,0.21,5.84
10-21-2021,Bandra_kurla_complex_mumbai,98.25,203.58,4.33,5.84,5.36,3.73,33.92,0.02,6.48
10-22-2021,Bandra_kurla_complex_mumbai,116.4,238.51,3.33,3.05,5.23,3.57,13.55,0,1.85
10-23-2021,Bandra_kurla_complex_mumbai,74.13,150.48,3.8,5.98,4.92,3.2,23.95,0.01,NA
10-24-2021,Bandra_kurla_complex_mumbai,46.89,94.2,3.04,3.02,4.95,3.19,9.45,0,NA
10-25-2021,Bandra_kurla_complex_mumbai,49.04,97.99,3.33,3.01,5.17,3.7,10.94,0.42,6.09
10-26-2021,Bandra_kurla_complex_mumbai,84.84,170.79,19.72,18.11,36.78,38.53,15.14,NA,8.16
10-27-2021,Bandra_kurla_complex_mumbai,91.21,188.53,24.3,11.89,30.33,31.37,60.09,NA,14.34
10-28-2021,Bandra_kurla_complex_mumbai,101.3,212.65,24.02,11.56,29.77,30.59,19.55,NA,6.19
10-29-2021,Bandra_kurla_complex_mumbai,90.88,194.22,17.74,10.22,26.67,27.25,36.46,NA,12.7
10-30-2021,Bandra_kurla_complex_mumbai,93.03,191.53,13.59,10.68,23.27,23.67,13.83,NA,31.18
10-31-2021,Bandra_kurla_complex_mumbai,104.82,216.94,13.26,10.68,22.94,22.94,17.24,NA,13.97
11-01-2021,Bandra_kurla_complex_mumbai,133.47,267.59,24.49,19.37,28.14,28.95,52.86,1.5,28.01
11-02-2021,Bandra_kurla_complex_mumbai,128.82,261.68,12.31,231.87,243.18,NA,35.24,0.2,14.42
11-03-2021,Bandra_kurla_complex_mumbai,121.5,278.6,NA,NA,NA,NA,14.4,0.67,7.74
11-04-2021,Bandra_kurla_complex_mumbai,101.19,263.55,16.5,40.29,27.68,28.35,32.04,0.66,13.15
11-05-2021,Bandra_kurla_complex_mumbai,127.82,235.12,17,17.93,28.21,29.7,13.53,0.84,10.67
11-06-2021,Bandra_kurla_complex_mumbai,79.69,145.68,20.93,11.77,27.67,28.07,28.22,1.17,6.09
11-07-2021,Bandra_kurla_complex_mumbai,72.2,155.47,19.71,12.95,27.69,28.47,29.58,0.49,4.56
11-08-2021,Bandra_kurla_complex_mumbai,101.91,235.46,19.32,27.7,29.16,30.07,35.67,1.35,8.04
11-09-2021,Bandra_kurla_complex_mumbai,115.89,260.82,28.65,22.62,32.93,32.88,40.59,1.3,12.87
11-10-2021,Bandra_kurla_complex_mumbai,120.18,245.11,22.63,12.13,33.76,35.13,15.61,0.99,5.77
11-11-2021,Bandra_kurla_complex_mumbai,112.6,235.07,29.25,18.23,40.14,40.89,14.52,0.85,13.57
11-12-2021,Bandra_kurla_complex_mumbai,124.92,254.07,17.11,12.13,27.93,28.63,28.59,1.23,12.06
11-13-2021,Bandra_kurla_complex_mumbai,114.36,260.93,NA,NA,NA,NA,15.3,1.48,19.82
11-14-2021,Bandra_kurla_complex_mumbai,139.89,272.96,20.19,43.59,62,74.09,33.36,1.81,18.95
11-15-2021,Bandra_kurla_complex_mumbai,116.57,243.66,21.91,34.8,52.56,57.81,10.47,2.21,6.42
11-16-2021,Bandra_kurla_complex_mumbai,119.53,279.1,24.16,24.74,44.23,50.77,19.12,2.49,9.42
11-17-2021,Bandra_kurla_complex_mumbai,63.79,145.57,6.83,18.33,24.52,32.12,11.83,0.51,7.86
11-18-2021,Bandra_kurla_complex_mumbai,48.22,120.81,15.52,15.42,30.66,51.13,23.84,0.84,3.26
11-19-2021,Bandra_kurla_complex_mumbai,75.53,136.63,24.79,15.53,35.5,53.69,39.66,0.79,3.12
11-20-2021,Bandra_kurla_complex_mumbai,36.67,143.27,67.31,43.22,66.97,57.66,32.06,1.13,6.79
11-21-2021,Bandra_kurla_complex_mumbai,10.4,68,8.81,4.8,13.21,15.09,13.22,0.02,5.76
11-22-2021,Bandra_kurla_complex_mumbai,11.03,83,15.08,4.92,16.97,19.08,11.3,0.41,3.58
11-23-2021,Bandra_kurla_complex_mumbai,19.66,106.45,17.69,5.36,22.02,24.59,13.11,1.36,2.14
11-24-2021,Bandra_kurla_complex_mumbai,69.59,160.74,34.34,22.64,34.53,38.51,34.48,2.02,3.98
11-25-2021,Bandra_kurla_complex_mumbai,54.56,203.48,20.92,9.76,30.41,32.19,16.45,1.07,2.73
11-26-2021,Bandra_kurla_complex_mumbai,57.09,194.99,21.6,8.5,29.98,33.55,14.46,0.53,6.52
11-27-2021,Bandra_kurla_complex_mumbai,67.45,193.54,25.4,32.22,37.24,41.46,42.07,0.24,13.9
11-28-2021,Bandra_kurla_complex_mumbai,48.15,186.51,23.7,11.03,24.74,27.8,17.6,0.13,4.61
11-29-2021,Bandra_kurla_complex_mumbai,57.1,178.05,20.06,7.85,27.82,30.97,15.81,0.13,5.04
11-30-2021,Bandra_kurla_complex_mumbai,93.75,221.47,20.53,8.82,29.02,32.57,16.02,0.29,4.06
12-01-2021,Bandra_kurla_complex_mumbai,29.67,134.14,22.35,12.89,24.56,27.45,33.63,0.11,5.24
12-02-2021,Bandra_kurla_complex_mumbai,12.22,72.66,14.32,11.34,17.34,19.38,30.27,0.15,7.49
12-03-2021,Bandra_kurla_complex_mumbai,20.54,139.15,13.17,22.52,21.72,27.07,28.05,1.82,2.21
12-04-2021,Bandra_kurla_complex_mumbai,65.5,150.52,12.17,15.31,17.89,22.08,13.62,1.35,1.8
12-05-2021,Bandra_kurla_complex_mumbai,62.23,168.7,14.06,16.19,19.78,23.45,35.54,1.49,2.23
12-06-2021,Bandra_kurla_complex_mumbai,23.57,171.82,17.23,17.82,23.04,26.12,36.52,1.65,1.71
12-07-2021,Bandra_kurla_complex_mumbai,15.87,241.72,17.25,18.32,23.64,26.51,36.92,1.35,2.02
12-08-2021,Bandra_kurla_complex_mumbai,15.93,228.56,13.82,9.8,23.56,26.51,15.37,1.02,1.06
12-09-2021,Bandra_kurla_complex_mumbai,91.76,215.9,16.76,18.18,23.27,25.94,36.17,1.06,1.66
12-10-2021,Bandra_kurla_complex_mumbai,15.85,206.44,17.06,16.68,22.49,24.98,37.65,1.12,1.3
12-11-2021,Bandra_kurla_complex_mumbai,88.54,190.45,14.19,8.5,19.98,22.28,15.21,0.56,1.16
12-12-2021,Bandra_kurla_complex_mumbai,15.84,192.24,16.52,18.2,23.23,25.42,39.66,0.62,2.17
12-13-2021,Bandra_kurla_complex_mumbai,15.84,188.91,23.64,17.74,29.06,31.15,40.03,1,4.52
12-14-2021,Bandra_kurla_complex_mumbai,15.88,183.77,19.81,9.32,29.09,30.4,17.43,1.14,5.79
12-15-2021,Bandra_kurla_complex_mumbai,16.54,207.2,11.94,9.09,20.56,22.63,16.54,0.79,7.72
12-16-2021,Bandra_kurla_complex_mumbai,44.41,256.03,11.4,7.62,19.01,20.64,15.4,1.13,6.88
12-17-2021,Bandra_kurla_complex_mumbai,15.84,221.94,12.67,13.42,17.15,18.73,36.34,0.82,14.23
12-18-2021,Bandra_kurla_complex_mumbai,113.81,222.84,12.83,12.88,16.95,18.68,35.32,0.8,19.47
12-19-2021,Bandra_kurla_complex_mumbai,15.87,212.71,11.02,10.39,20.6,22.61,13.04,0.32,11.81
12-20-2021,Bandra_kurla_complex_mumbai,51.35,255.23,10.63,8.77,19.29,21.78,14.41,0.65,8.53
12-21-2021,Bandra_kurla_complex_mumbai,112.8,244.58,22.1,16.54,26.29,27.65,35.23,1.78,7.53
12-22-2021,Bandra_kurla_complex_mumbai,91.57,182.09,14.44,10.37,24.68,27.05,16.27,2.19,8.55
12-23-2021,Bandra_kurla_complex_mumbai,114.78,220.54,16.64,17.75,25.21,27.19,16.24,2.32,20.96
12-24-2021,Bandra_kurla_complex_mumbai,79.72,156.71,18.55,14.79,22.5,24.35,37.12,1.8,11.61
12-25-2021,Bandra_kurla_complex_mumbai,72.93,143.17,21.84,14.12,25.51,27.41,35.63,1.98,9.87
12-26-2021,Bandra_kurla_complex_mumbai,98.62,193.52,19.51,14.21,27.84,30.27,38.19,2.01,12.34
12-27-2021,Bandra_kurla_complex_mumbai,110.76,215.47,27.62,19.99,32.56,35.09,42.33,2.07,10.34
12-28-2021,Bandra_kurla_complex_mumbai,113.49,224.73,23.11,19.94,28.91,31.28,37.05,1.77,10.26
12-29-2021,Bandra_kurla_complex_mumbai,NA,NA,19.22,19.2,29.03,31.63,32.13,1.01,8.91
12-30-2021,Bandra_kurla_complex_mumbai,1.62,7.16,14.93,8.89,23.44,26.05,12.04,0.71,3.52
12-31-2021,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-01-2022,Bandra_kurla_complex_mumbai,75.51,153.8,21.14,30.33,33.14,38.83,35.81,1.6,9.76
01-02-2022,Bandra_kurla_complex_mumbai,67.7,144.88,20.54,19.02,35.31,43.33,39.33,2.35,10.55
01-03-2022,Bandra_kurla_complex_mumbai,75.88,161.88,25.9,37.64,40.39,50.76,NA,NA,11.33
01-04-2022,Bandra_kurla_complex_mumbai,79.38,164.66,34.1,18.62,21.26,30.87,34.28,0.88,31.42
01-05-2022,Bandra_kurla_complex_mumbai,93.98,191.15,45.69,18.3,43.03,41.91,13.09,1.17,8.86
01-06-2022,Bandra_kurla_complex_mumbai,66.2,134.25,11.45,7.25,9.37,14.86,12.05,0.49,10.38
01-07-2022,Bandra_kurla_complex_mumbai,78.11,160.22,6.06,5.75,5.49,5.48,34.7,0.18,11.62
01-08-2022,Bandra_kurla_complex_mumbai,69.46,138.95,14.75,5.45,15.09,15.12,32.56,0.26,3.86
01-09-2022,Bandra_kurla_complex_mumbai,46.26,97.34,14.59,5.36,13.78,16.21,9.55,0.01,6.97
01-10-2022,Bandra_kurla_complex_mumbai,45.25,95.55,5.82,4.97,5.53,5.72,22.12,0.07,14.21
01-11-2022,Bandra_kurla_complex_mumbai,76.27,156.82,8.18,6.35,8.4,10.67,12.01,0.06,7.96
01-12-2022,Bandra_kurla_complex_mumbai,63.02,131.89,4.71,4.29,5.3,5.87,12.17,0.78,9.14
1-13-2022,Bandra_kurla_complex_mumbai,85.06,174.13,3.97,2.19,4.56,4.73,13.5,1.49,11.81
1-14-2022,Bandra_kurla_complex_mumbai,60.84,121.98,10.6,3.23,8.93,9.14,34.42,1.4,14.29
1-15-2022,Bandra_kurla_complex_mumbai,59.46,123.72,7.16,2.62,6.34,6.52,12.88,1.13,5.09
1-16-2022,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-17-2022,Bandra_kurla_complex_mumbai,91.3,185.8,23.31,1.67,10.68,10.1,11.09,2.59,6.07
1-18-2022,Bandra_kurla_complex_mumbai,82.26,166.87,24.59,8.97,12.04,11.28,13.33,1.41,8
1-19-2022,Bandra_kurla_complex_mumbai,87.39,177.14,20.4,11.59,14.11,13.99,13.75,1.26,10.13
1-20-2022,Bandra_kurla_complex_mumbai,74.19,150.36,18.21,7.41,13.61,13.66,19.76,2.51,5.63
1-21-2022,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-22-2022,Bandra_kurla_complex_mumbai,48.25,100.68,NA,NA,NA,NA,17.08,0.02,8.56
1-23-2022,Bandra_kurla_complex_mumbai,212.6,473.99,20.7,9.67,18.4,10.41,16.85,0.5,26.94
1-24-2022,Bandra_kurla_complex_mumbai,137.7,289.68,26.42,9.84,22.95,28.75,28.38,3.38,15.02
1-25-2022,Bandra_kurla_complex_mumbai,126.01,256.99,36.94,4.44,29.22,41.85,8.75,NA,9.9
1-26-2022,Bandra_kurla_complex_mumbai,108.44,219.21,33.57,1.76,28.37,41.55,NA,NA,10.82
1-27-2022,Bandra_kurla_complex_mumbai,87.21,178.42,61.45,7.03,42.82,60.3,NA,NA,9.17
1-28-2022,Bandra_kurla_complex_mumbai,67.67,135.6,23.05,8.54,19.57,26.88,20.89,0.69,28.87
1-29-2022,Bandra_kurla_complex_mumbai,60.14,120.46,3.01,5.02,8.02,11.99,21.41,0.6,20.06
1-30-2022,Bandra_kurla_complex_mumbai,59.14,120.49,3.77,5.05,7.89,12.02,21.41,0.7,40.13
1-31-2022,Bandra_kurla_complex_mumbai,59.39,118.85,3.71,9.4,7.92,12.04,21.25,0.69,39.67
02-01-2022,Bandra_kurla_complex_mumbai,60.01,119.58,3.74,5.13,8,12,7.98,0.6,19.98
02-02-2022,Bandra_kurla_complex_mumbai,60.11,121.1,3.78,9.42,8.01,11.86,21.05,0.6,39.64
02-03-2022,Bandra_kurla_complex_mumbai,59.9,119.54,3.72,5.15,7.99,12.04,20.61,0.6,39.26
02-04-2022,Bandra_kurla_complex_mumbai,60.75,120.35,3.74,4.96,8.09,11.98,20.97,0.6,39.45
02-05-2022,Bandra_kurla_complex_mumbai,59.44,121.23,3.79,5.17,7.93,12.01,21.07,0.7,39.67
02-06-2022,Bandra_kurla_complex_mumbai,59.98,119.29,3.73,5.18,8,12.01,21.29,0.69,39.83
02-07-2022,Bandra_kurla_complex_mumbai,60.01,121.38,3.79,4.99,8,11.98,8.05,0.7,20.18
02-08-2022,Bandra_kurla_complex_mumbai,59.78,120.28,3.03,5.13,7.97,11.89,8.43,0.6,20.66
02-09-2022,Bandra_kurla_complex_mumbai,59.97,119.77,3.74,9.55,8,12.02,21.34,0.7,39.93
02-10-2022,Bandra_kurla_complex_mumbai,68.3,138.16,3.01,9.38,7.97,12.06,22.31,0.69,19.94
02-11-2022,Bandra_kurla_complex_mumbai,77.29,159.42,NA,NA,NA,NA,28.62,NA,NA
02-12-2022,Bandra_kurla_complex_mumbai,81.24,166.56,NA,NA,NA,NA,10.54,NA,NA
2-13-2022,Bandra_kurla_complex_mumbai,88.51,177.72,NA,NA,NA,NA,34.04,NA,NA
2-14-2022,Bandra_kurla_complex_mumbai,68.29,138.15,2.46,17.45,12.06,11.5,18.34,1.44,34.14
2-15-2022,Bandra_kurla_complex_mumbai,93.49,189.2,2.63,18.46,11.99,13,9.07,1.13,13
2-16-2022,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-17-2022,Bandra_kurla_complex_mumbai,36.6,74.28,9.17,15.55,15.08,8.26,15.02,0.7,35.98
2-18-2022,Bandra_kurla_complex_mumbai,62.84,126.04,8.42,9.34,17.25,8.25,9.45,0.77,15.81
2-19-2022,Bandra_kurla_complex_mumbai,77.73,157.24,10,9.06,18.92,8.83,8.51,1.09,17.2
2-20-2022,Bandra_kurla_complex_mumbai,66.27,135.13,6.3,8.87,15.07,5.67,10.27,0.69,18.1
2-21-2022,Bandra_kurla_complex_mumbai,88.34,179.93,10.39,9.36,19.66,9.01,27.94,0.98,16.49
2-22-2022,Bandra_kurla_complex_mumbai,77.85,157.04,11.01,9.39,20.37,11.51,9.15,0.57,15.49
2-23-2022,Bandra_kurla_complex_mumbai,65.37,130.9,8.07,9.34,17.41,8,6.3,1.11,13.25
2-24-2022,Bandra_kurla_complex_mumbai,87.45,176.99,6.29,8.88,14.97,5.77,11.11,0.55,19.48
2-25-2022,Bandra_kurla_complex_mumbai,119.35,237.56,13.66,16.91,19.77,9.34,34.65,0.98,31.91
2-26-2022,Bandra_kurla_complex_mumbai,94.81,188.94,10.58,9.32,19.88,9.74,8.89,0.34,13.64
2-27-2022,Bandra_kurla_complex_mumbai,82.4,163.45,13.53,17.76,20.12,10.97,23.8,0.15,35.91
2-28-2022,Bandra_kurla_complex_mumbai,105.94,210.12,14.36,10.46,24.82,13.7,9.93,0.25,17.1
03-01-2022,Bandra_kurla_complex_mumbai,95.47,190.2,9.33,6.24,12.4,9.31,NA,0.06,20.92
03-02-2022,Bandra_kurla_complex_mumbai,111.22,222.9,15.03,15.51,17.94,10.08,30.34,0.15,32.37
03-03-2022,Bandra_kurla_complex_mumbai,114.04,231.65,14.83,17.87,24.08,11.67,32.54,0.47,33.92
03-04-2022,Bandra_kurla_complex_mumbai,95.24,194.23,16.31,7.03,17.33,13.08,11.88,0.14,14.13
03-05-2022,Bandra_kurla_complex_mumbai,92.95,190.03,12.46,6.63,12.17,11.48,13.5,0.05,18.96
03-06-2022,Bandra_kurla_complex_mumbai,86.3,178.74,11.77,8.83,20.58,9.21,14.7,0.02,19.27
03-07-2022,Bandra_kurla_complex_mumbai,77.66,160.62,11.56,16.04,17.77,7.46,34.07,0.04,35.08
03-08-2022,Bandra_kurla_complex_mumbai,88.66,184.09,10.31,8.67,18.9,7.97,15.57,0.76,41.89
03-09-2022,Bandra_kurla_complex_mumbai,92.33,188.95,12.63,16.37,18.7,7.44,34.74,1.92,37.49
03-10-2022,Bandra_kurla_complex_mumbai,89.16,178.11,11.02,8.13,19.16,6.95,44.74,2.06,14
03-11-2022,Bandra_kurla_complex_mumbai,84.53,175.79,14.1,8.94,20.22,8.04,7.48,0.94,13.81
03-12-2022,Bandra_kurla_complex_mumbai,65.76,136.2,9.47,8.31,15.89,5.88,9.8,0.36,23.15
3-13-2022,Bandra_kurla_complex_mumbai,79.88,165.74,8.36,8.11,16.01,5.83,9.34,0.56,17.49
3-14-2022,Bandra_kurla_complex_mumbai,95.89,196.57,13.43,8.61,22.04,9.09,11.57,0.89,14.47
3-15-2022,Bandra_kurla_complex_mumbai,127.39,260.62,11.19,8.8,19.98,7.96,13.92,0.52,21.44
3-16-2022,Bandra_kurla_complex_mumbai,119.46,242.69,12.21,8.27,19.84,7.88,12.87,0.69,32.95
3-17-2022,Bandra_kurla_complex_mumbai,94.55,193.68,8.75,8.38,17.13,6.76,30.09,0.22,18.07
3-18-2022,Bandra_kurla_complex_mumbai,75.6,157.83,5.11,14.49,12.83,3.27,NA,0.14,19.62
3-19-2022,Bandra_kurla_complex_mumbai,43.98,89.09,4.41,14.19,11.03,2.02,14.75,0.9,25.32
3-20-2022,Bandra_kurla_complex_mumbai,49.76,99.03,3.17,14.18,10.59,1.64,5.77,0.6,11.31
3-21-2022,Bandra_kurla_complex_mumbai,80.55,160.92,4,6.69,8.65,1.94,5.05,1.01,11.12
3-22-2022,Bandra_kurla_complex_mumbai,84.96,172.45,8.46,7.22,12.64,3.38,8.98,1.03,NA
3-23-2022,Bandra_kurla_complex_mumbai,97.09,198.61,6.59,7.66,14.24,3.5,7.68,1.34,NA
3-24-2022,Bandra_kurla_complex_mumbai,84.48,169.59,4.85,7.46,12.31,2.65,6.78,1.24,NA
3-25-2022,Bandra_kurla_complex_mumbai,52.06,105.02,9.95,7.98,16.17,6.6,7.11,1.2,26.44
3-26-2022,Bandra_kurla_complex_mumbai,47.74,94.58,3.5,6.15,5.92,3.22,4.37,1.7,22.95
3-27-2022,Bandra_kurla_complex_mumbai,48.96,97.1,NA,NA,NA,NA,4.97,1.94,22.29
3-28-2022,Bandra_kurla_complex_mumbai,57.11,112.9,NA,NA,NA,NA,10.39,2.08,44.36
3-29-2022,Bandra_kurla_complex_mumbai,66.95,132.81,NA,NA,NA,NA,6.78,1.73,21.08
3-30-2022,Bandra_kurla_complex_mumbai,64.24,128.14,NA,NA,NA,NA,16.18,1.89,24.06
3-31-2022,Bandra_kurla_complex_mumbai,61.24,122.72,6.15,14.94,12.78,12.79,8.71,1.77,51.78
04-01-2022,Bandra_kurla_complex_mumbai,115.29,231.97,6.21,15.03,12.98,13.04,12.25,1.56,47.99
04-02-2022,Bandra_kurla_complex_mumbai,95.12,190.83,6.26,15.25,12.91,13.02,8.28,1.14,55.26
04-03-2022,Bandra_kurla_complex_mumbai,85.21,169.37,6.2,15.29,13.07,12.99,9.83,1.24,54.32
04-04-2022,Bandra_kurla_complex_mumbai,64.62,127.11,6.24,15.05,12.96,12.97,10.56,1.14,57.02
04-05-2022,Bandra_kurla_complex_mumbai,45.35,90.97,6.24,15.25,13,13.06,9.09,1.06,59.52
04-06-2022,Bandra_kurla_complex_mumbai,46.48,92.6,6.23,15.13,12.96,12.89,9.53,1.53,55.2
04-07-2022,Bandra_kurla_complex_mumbai,43.48,87.46,5,8.02,12.95,13.02,4.18,1.15,28.24
04-08-2022,Bandra_kurla_complex_mumbai,37.81,75.5,4.98,7.99,13,12.98,3.98,1.37,27.77
04-09-2022,Bandra_kurla_complex_mumbai,34.26,68.96,6.22,15.29,13.06,13.09,5.96,1.48,69.33
04-10-2022,Bandra_kurla_complex_mumbai,29.88,60.91,6.26,15.15,13.04,12.93,6.05,0.83,95.13
04-11-2022,Bandra_kurla_complex_mumbai,24.91,49.59,4.98,8.01,12.96,12.86,2.97,0.61,31.85
04-12-2022,Bandra_kurla_complex_mumbai,NA,NA,5.05,8.18,12.96,13.13,6.21,1.5,27.36
4-13-2022,Bandra_kurla_complex_mumbai,NA,NA,6.25,15.07,12.93,12.97,13.75,1.45,77.16
4-14-2022,Bandra_kurla_complex_mumbai,NA,NA,6.25,15.32,13.01,12.96,10.35,0.8,104.27
4-15-2022,Bandra_kurla_complex_mumbai,NA,NA,4.98,7.95,13.07,12.96,6.03,0.47,99.61
4-16-2022,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
4-17-2022,Bandra_kurla_complex_mumbai,NA,NA,NA,NA,NA,NA,NA,NA,NA
