Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI 
06-Apr-21,2021,4,6,Worli Mumbai MPCB,34.28,82.49,10.61,5.55,0.33,5.61,57.91,60.57,5.79,82.49
07-Apr-21,2021,4,7,Worli Mumbai MPCB,30.97,78.74,12.92,3.94,0.31,3.15,51.49,54.97,6.39,78.74
08-Apr-21,2021,4,8,Worli Mumbai MPCB,29.34,85.55,18.32,2.66,0.34,2.4,97.53,99.72,7.82,85.55
09-Apr-21,2021,4,9,Worli Mumbai MPCB,34.66,93.94,19.35,3.88,0.37,2.52,95.13,97.99,6.34,93.94
10-Apr-21,2021,4,10,Worli Mumbai MPCB,39.3,109.15,19.3,2.72,0.37,2.81,93.92,96.36,5.52,106.1
11-Apr-21,2021,4,11,Worli Mumbai MPCB,42.57,86.94,20.4,3.15,0.41,2.57,94.59,96.95,4.67,86.94
12-Apr-21,2021,4,12,Worli Mumbai MPCB,36.41,76.05,22.12,2.95,0.33,3.96,117.77,119,4.92,76.05
13-Apr-21,2021,4,13,Worli Mumbai MPCB,32.74,68.73,20.48,1.83,0.28,2.67,122.59,123.1,5.57,68.73
14-Apr-21,2021,4,14,Worli Mumbai MPCB,34.45,64.28,11.67,4.91,0.12,4.25,57.48,56.73,3.81,64.28
15-Apr-21,2021,4,15,Worli Mumbai MPCB,36.69,70.06,4.33,4.51,0.07,2.6,6.3,10.81,1.83,70.06
16-Apr-21,2021,4,16,Worli Mumbai MPCB,27.67,63.59,3.57,3.22,0.1,1.53,8.48,11.69,1.04,63.59
17-Apr-21,2021,4,17,Worli Mumbai MPCB,25.72,56.81,3.37,3.03,0.06,1.51,9.42,12.45,0.98,56.81
18-Apr-21,2021,4,18,Worli Mumbai MPCB,32.49,67.42,3.39,2.96,0.04,1.98,7.04,10,1.09,67.42
19-Apr-21,2021,4,19,Worli Mumbai MPCB,30.02,69.61,3.24,4.74,0.04,2.04,6.31,11.05,1.06,69.61
20-Apr-21,2021,4,20,Worli Mumbai MPCB,24.89,54.42,3.43,2.55,0.05,1.49,9.67,12.19,0.95,54.42
21-Apr-21,2021,4,21,Worli Mumbai MPCB,23.75,57.77,2.82,3.21,0.05,1.66,10.29,13.5,0.67,57.77
22-Apr-21,2021,4,22,Worli Mumbai MPCB,26.7,71.68,2.96,4.49,0.08,1.52,9.42,13.91,0.56,71.68
23-Apr-21,2021,4,23,Worli Mumbai MPCB,25.93,72.58,3.54,4.06,0.11,1.62,10.25,14.31,0.6,72.58
24-Apr-21,2021,4,24,Worli Mumbai MPCB,23.86,65.92,3.49,4.64,0.09,1.62,9,13.64,0.47,65.92
25-Apr-21,2021,4,25,Worli Mumbai MPCB,28.68,74.13,4.34,3.69,0.08,1.79,8.71,12.4,0.63,74.13
26-Apr-21,2021,4,26,Worli Mumbai MPCB,51.06,150.12,4.23,5.26,0.13,2.43,6.65,11.41,0.81,133.4133333
27-Apr-21,2021,4,27,Worli Mumbai MPCB,44.98,162.49,3.71,5.04,0.06,2.14,6.07,11.11,0.57,141.66
28-Apr-21,2021,4,28,Worli Mumbai MPCB,35.12,97.18,4.38,3.74,0.09,1.74,8.66,12.39,0.68,97.18
29-Apr-21,2021,4,29,Worli Mumbai MPCB,20.37,55.22,5.39,2.37,0.09,1.58,11.88,14.24,0.78,55.22
30-Apr-21,2021,4,30,Worli Mumbai MPCB,24.76,56.82,6.12,3.3,0.1,1.6,13.18,16.43,0.75,56.82
01-May-21,2021,5,1,Worli Mumbai MPCB,23.73,59.56,6.93,2.96,0.11,1.78,12.07,15.03,0.87,59.56
02-May-21,2021,5,2,Worli Mumbai MPCB,23.36,55.31,7.3,2.87,0.06,1.84,8.47,11.33,0.87,55.31
03-May-21,2021,5,3,Worli Mumbai MPCB,36.8,78.43,9.67,4.35,0.2,2.18,20.83,25.17,0.93,78.43
04-May-21,2021,5,4,Worli Mumbai MPCB,27.63,65.85,11.31,3.03,0.16,1.88,26.36,29.3,0.99,65.85
05-May-21,2021,5,5,Worli Mumbai MPCB,25.79,60.88,11.99,1.64,0.13,1.77,31.64,33.11,0.71,60.88
06-May-21,2021,5,6,Worli Mumbai MPCB,23.83,53.18,13.59,1.14,0.13,1.71,49.73,50.17,0.72,53.18
07-May-21,2021,5,7,Worli Mumbai MPCB,24.63,56,14.17,2.07,0.11,1.71,55.51,56.85,0.59,56
08-May-21,2021,5,8,Worli Mumbai MPCB,26,59,14.66,0.31,0.15,1.82,30.9,30.89,0.58,59
09-May-21,2021,5,9,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
10-May-21,2021,5,10,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
11-May-21,2021,5,11,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
12-May-21,2021,5,12,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
13-May-21,2021,5,13,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
14-May-21,2021,5,14,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
15-May-21,2021,5,15,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
16-May-21,2021,5,16,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
17-May-21,2021,5,17,Worli Mumbai MPCB,24.472,68.67765432,10.83345679,3.14,0.136419753,3.546296296,29.16560976,31.48682927,1.696388889,68.67765432
18-May-21,2021,5,18,Worli Mumbai MPCB,11.1,50,5.3,1.64,0,2,6.14,7.78,1.696388889,50
19-May-21,2021,5,19,Worli Mumbai MPCB,15.52,38.34,5.01,3.85,0.05,2.28,6.26,10.12,0.09,38.34
20-May-21,2021,5,20,Worli Mumbai MPCB,23.85,99.18,5.89,6.63,0.13,2.47,12.53,19.16,0.13,99.18
21-May-21,2021,5,21,Worli Mumbai MPCB,28.13,96.31,7.48,2.35,0.12,2.12,19.21,21.5,0.43,96.31
22-May-21,2021,5,22,Worli Mumbai MPCB,23.48,85.51,8.26,2.95,0.04,2.08,12.59,15.54,0.46,85.51
23-May-21,2021,5,23,Worli Mumbai MPCB,21.17,69.55,9.55,1.84,0.01,2.16,11.78,13.4,0.63,69.55
24-May-21,2021,5,24,Worli Mumbai MPCB,19.26,67.01,10.66,0.87,0.02,2.14,19.36,19.47,0.92,67.01
25-May-21,2021,5,25,Worli Mumbai MPCB,19.53,78.5,11.27,1.37,0.02,2.1,19.55,20.69,0.8,78.5
26-May-21,2021,5,26,Worli Mumbai MPCB,16.14,63.66,11.87,2.82,0.01,2.01,15.46,18.27,0.87,63.66
27-May-21,2021,5,27,Worli Mumbai MPCB,15.24,67.45,13.18,4.58,0,1.98,22.31,26.89,0.65,67.45
28-May-21,2021,5,28,Worli Mumbai MPCB,15.67,70.88,15.49,3.61,0.01,2.07,46.48,50.06,0.61,70.88
29-May-21,2021,5,29,Worli Mumbai MPCB,16.52,65.44,13.12,2.32,0,1.92,46.22,48.32,0.48,65.44
30-May-21,2021,5,30,Worli Mumbai MPCB,17.28,60.75,19.67,2.09,0,1.76,63.38,64.62,0.41,60.75
31-May-21,2021,5,31,Worli Mumbai MPCB,19,55.06,12.57,2.88,0.01,1.84,18.11,20.85,0.29,55.06
01-Jun-21,2021,6,1,Worli Mumbai MPCB,24.472,45.14,13.79,3.04,0.01,1.85,19.36,22.02,0.36,45.14
02-Jun-21,2021,6,2,Worli Mumbai MPCB,24.472,39.46,10.5,2.85,0.06,2.01,20.17,23.01,0.13,39.46
03-Jun-21,2021,6,3,Worli Mumbai MPCB,24.472,44.94,11.7,6.54,0.08,2.57,17.01,23.54,0.54,44.94
04-Jun-21,2021,6,4,Worli Mumbai MPCB,24.472,43.39,11.77,5.42,0.08,2.08,14.73,20.16,0.4,43.39
05-Jun-21,2021,6,5,Worli Mumbai MPCB,24.472,51.96,10.08,6.95,0.07,2.27,11.42,18.37,0.21,51.96
06-Jun-21,2021,6,6,Worli Mumbai MPCB,24.472,36.21,7.13,4.54,0.01,2.52,7.83,12.25,0.08,36.21
07-Jun-21,2021,6,7,Worli Mumbai MPCB,24.472,35.69,6.13,3.78,0,2,9.62,13.4,0.03,35.69
08-Jun-21,2021,6,8,Worli Mumbai MPCB,8.18,27.18,8.58,4.34,0.13,4.61,12.28,16.6,0.72,27.18
09-Jun-21,2021,6,9,Worli Mumbai MPCB,6.11,28.94,6.25,5.24,0.11,1.07,10.98,16.14,0.08,28.94
10-Jun-21,2021,6,10,Worli Mumbai MPCB,5.35,29.03,5.63,5.23,0.09,1.07,7.61,12.85,0.05,29.03
11-Jun-21,2021,6,11,Worli Mumbai MPCB,10.17,31.21,5.97,4.23,0.11,0.92,11.1,15.32,0.03,31.21
12-Jun-21,2021,6,12,Worli Mumbai MPCB,6.91,33.79,5.9,5.11,0.1,0.98,11.19,16.3,0.04,33.79
13-Jun-21,2021,6,13,Worli Mumbai MPCB,10.82,57.67,5.54,4.31,0.06,1.12,6.63,10.94,0.04,57.67
14-Jun-21,2021,6,14,Worli Mumbai MPCB,16.99,80.47,8.37,5.78,0.11,1.97,11.18,16.96,0.64,80.47
15-Jun-21,2021,6,15,Worli Mumbai MPCB,11.23,49.07,13.15,3.35,0.1,1.11,8.19,11.54,0.52,49.07
16-Jun-21,2021,6,16,Worli Mumbai MPCB,9.68,36.76,16.65,0.11,0.22,0.94,18.43,17.38,1.696388889,36.76
17-Jun-21,2021,6,17,Worli Mumbai MPCB,26.44,102.11,12.15,0.1,0.07,1.18,22.66,19.23,1.696388889,101.4066667
18-Jun-21,2021,6,18,Worli Mumbai MPCB,27.99,137.2,17.34,0.13,0.18,2.04,33.28,31.19,1.696388889,124.8
19-Jun-21,2021,6,19,Worli Mumbai MPCB,17.53,55.85,18.34,0.86,0.24,5,50.23,43.9,1.696388889,55.85
20-Jun-21,2021,6,20,Worli Mumbai MPCB,47.01,68.67765432,10.83345679,0.37,0.136419753,3.546296296,1.66,0.43,1.696388889,68.67765432
21-Jun-21,2021,6,21,Worli Mumbai MPCB,37.22,125.76,14.59,0.35,0.25,2.08,3.22,1.89,0.03,117.1733333
22-Jun-21,2021,6,22,Worli Mumbai MPCB,24.17,94.68,13.33,0.44,0.2,1.9,8.82,6.88,0.06,94.68
23-Jun-21,2021,6,23,Worli Mumbai MPCB,18.91,86.7,14.99,0.12,0.2,1.83,35.92,33.68,1.696388889,86.7
24-Jun-21,2021,6,24,Worli Mumbai MPCB,14.24,68.32,18.41,0.11,0.2,1.94,72.63,69.47,1.696388889,68.32
25-Jun-21,2021,6,25,Worli Mumbai MPCB,13.17,34.32,15.18,0.15,0.24,1.99,59.28,53.26,0.03,34.32
26-Jun-21,2021,6,26,Worli Mumbai MPCB,17.87,62.32,9.59,0.15,0.29,2.01,1.47,0.44,0.03,62.32
27-Jun-21,2021,6,27,Worli Mumbai MPCB,14.57,42.94,8.71,0.18,0.19,1.86,1.87,0.55,0.02,42.94
28-Jun-21,2021,6,28,Worli Mumbai MPCB,17.3,36.8,15.18,0.26,0.31,2.52,46.13,43.15,0.1,36.8
29-Jun-21,2021,6,29,Worli Mumbai MPCB,10.53,30.4,20.37,0.12,0.26,2.25,109.3,105.31,1.696388889,30.4
30-Jun-21,2021,6,30,Worli Mumbai MPCB,9.57,39.1,21.08,0.26,0.26,1.81,117.8,113.84,1.696388889,39.1
01-Jul-21,2021,7,1,Worli Mumbai MPCB,8.56,53.57,19.34,0.08,0.22,1.73,88.13,84.53,28.1962963,53.57
02-Jul-21,2021,7,2,Worli Mumbai MPCB,10.29,48.11,16.92,0.11,0.13,2.23,80.54,77.58,28.1962963,48.11
03-Jul-21,2021,7,3,Worli Mumbai MPCB,11.39,55.68,16.3,0.08,0.15,1.88,86.94,83.54,28.1962963,55.68
04-Jul-21,2021,7,4,Worli Mumbai MPCB,11.26,55.56,17.19,0.55,0.18,1.82,98.27,94.79,28.1962963,55.56
05-Jul-21,2021,7,5,Worli Mumbai MPCB,12.48,59.74,17.71,0.13,0.24,1.95,104.72,100.82,28.1962963,59.74
06-Jul-21,2021,7,6,Worli Mumbai MPCB,14.42,69.45,18.49,0.02,0.25,1.89,106.07,102.27,28.1962963,69.45
07-Jul-21,2021,7,7,Worli Mumbai MPCB,14.47,65.75,18.75,0.18,0.26,1.96,99.59,95.91,28.1962963,65.75
08-Jul-21,2021,7,8,Worli Mumbai MPCB,17,63.29,38.6,16.97,0.36,2.94,383.82,383.1,12.43,63.29
