Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI,AQI_Category
22-Mar-22,2022,3,22,Mazgaon mumbai IITm,152.05,184.58,6.93,12.95,0.67,23.92,9.83,22.4,6.76,156,Moderate
23-Mar-22,2022,3,23,Mazgaon mumbai IITm,132.64,175.97,24.94,23.48,0.66,45.4,12.52,42.08,11.57,151,Moderate
24-Mar-22,2022,3,24,Mazgaon mumbai IITm,153.97,187.94,15.68,23.09,0.46,36.49,12.16,41.18,11.3,159,Moderate
25-Mar-22,2022,3,25,Mazgaon mumbai IITm,84.83,113.89,11.29,22.87,0.38,27.94,13.29,42.94,11.89,109,Moderate
26-Mar-22,2022,3,26,Mazgaon mumbai IITm,57.57,70.29,3.25,23.15,0.34,13.69,12.03,41,11.39,70,Satisfactory
27-Mar-22,2022,3,27,Mazgaon mumbai IITm,59.08,70.25,6.75,23.58,0.43,25.09,12.75,42.96,11.89,70,Satisfactory
28-Mar-22,2022,3,28,Mazgaon mumbai IITm,136.8,168.81,6.98,22.34,0.45,25.06,11.14,39.18,11.02,146,Moderate
29-Mar-22,2022,3,29,Mazgaon mumbai IITm,149.96,197.36,9.92,17.97,0.59,34.19,12.69,33.86,10.16,165,Moderate
30-Mar-22,2022,3,30,Mazgaon mumbai IITm,100.66,119.68,10.78,9.76,0.8,47.42,9.81,22.27,4.99,113,Moderate
31-Mar-22,2022,3,31,Mazgaon mumbai IITm,149.96,197.36,9.92,17.97,0.59,34.19,12.69,33.86,10.16,165,Moderate
01-Apr-22,2022,4,1,Mazgaon mumbai IITm,278.91,304.67,4.19,2.07,2.21,23.4,7.16,7.41,0.79,255,Poor
02-Apr-22,2022,4,2,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
03-Apr-22,2022,4,3,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
04-Apr-22,2022,4,4,Mazgaon mumbai IITm,38.08,181.47,5.13,20.34,1.41,24.7,8.79,32.29,8.1,154,Moderate
05-Apr-22,2022,4,5,Mazgaon mumbai IITm,22.49,135.07,5.83,21.43,1.56,37,16.19,33.15,46.64,123,Moderate
06-Apr-22,2022,4,6,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
07-Apr-22,2022,4,7,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
08-Apr-22,2022,4,8,Mazgaon mumbai IITm,50.33,109.07,3.24,21.43,0,29.33,16.19,33.15,46.64,106,Moderate
09-Apr-22,2022,4,9,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
10-Apr-22,2022,4,10,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
11-Apr-22,2022,4,11,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
12-Apr-22,2022,4,12,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
13-Apr-22,2022,4,13,Mazgaon mumbai IITm,16.79,20.95,1.31,21.43,0.54,25.24,16.19,33.15,46.64,21,Good
14-Apr-22,2022,4,14,Mazgaon mumbai IITm,64.08,91.84,1.07,21.43,0.34,42.57,16.19,33.15,46.64,92,Satisfactory
15-Apr-22,2022,4,15,Mazgaon mumbai IITm,76.72,91.9,1.16,21.43,0.52,11.54,16.19,33.15,46.64,92,Satisfactory
16-Apr-22,2022,4,16,Mazgaon mumbai IITm,66.03,97.6,4.07,21.43,0.64,17.43,16.19,33.15,46.64,98,Satisfactory
17-Apr-22,2022,4,17,Mazgaon mumbai IITm,77.94,102.14,1.31,21.43,0.64,31.64,16.19,33.15,46.64,101,Moderate
18-Apr-22,2022,4,18,Mazgaon mumbai IITm,57.83,69.32,0.67,21.43,0.63,26.95,16.19,33.15,46.64,69,Satisfactory
19-Apr-22,2022,4,19,Mazgaon mumbai IITm,46.2,57.07,0.31,21.43,0.41,13.05,16.19,33.15,46.64,57,Satisfactory
20-Apr-22,2022,4,20,Mazgaon mumbai IITm,73.28,90.66,0.6,21.43,0.5,34.48,16.19,33.15,46.64,91,Satisfactory
21-Apr-22,2022,4,21,Mazgaon mumbai IITm,85.5,124.65,3.52,21.43,0.54,61.38,16.19,33.15,46.64,116,Moderate
22-Apr-22,2022,4,22,Mazgaon mumbai IITm,174.99,220.69,0.17,29.24,0.56,75.57,7.88,37.13,23.36,180,Moderate
23-Apr-22,2022,4,23,Mazgaon mumbai IITm,104.71,143.7,0.08,21.43,0.57,35.99,16.19,33.15,46.64,129,Moderate
24-Apr-22,2022,4,24,Mazgaon mumbai IITm,52.4,66.77,0.11,21.43,0.54,46.05,16.19,33.15,46.64,67,Satisfactory
25-Apr-22,2022,4,25,Mazgaon mumbai IITm,90.89,122.88,0.17,21.43,0,57.66,16.19,33.15,46.64,115,Moderate
26-Apr-22,2022,4,26,Mazgaon mumbai IITm,55.21,76.04,0.34,21.43,0.11,43.02,16.19,33.15,46.64,76,Satisfactory
27-Apr-22,2022,4,27,Mazgaon mumbai IITm,57.66,81.22,0.2,21.43,0.39,19.13,16.19,33.15,46.64,81,Satisfactory
28-Apr-22,2022,4,28,Mazgaon mumbai IITm,217.16,243.75,0.79,21.43,0.64,40.29,16.19,33.15,46.64,196,Moderate
29-Apr-22,2022,4,29,Mazgaon mumbai IITm,74.42,94.24,1.31,21.43,1.17,21.54,16.19,33.15,46.64,94,Satisfactory
30-Apr-22,2022,4,30,Mazgaon mumbai IITm,60.42,81.9,0.25,21.43,0.43,29.78,16.19,33.15,46.64,82,Satisfactory
01-May-22,2022,5,1,Mazgaon mumbai IITm,42.57,55.12,0.49,21.43,0.37,20.41,16.19,33.15,46.64,55,Satisfactory
02-May-22,2022,5,2,Mazgaon mumbai IITm,61.56,77.2,0.09,21.43,0.48,18.77,16.19,33.15,46.64,77,Satisfactory
03-May-22,2022,5,3,Mazgaon mumbai IITm,65.86,79.83,0.13,21.43,0.48,19.44,16.19,33.15,46.64,80,Satisfactory
04-May-22,2022,5,4,Mazgaon mumbai IITm,86.64,102.37,0.23,7.76,1.79,23.32,1.84,4.93,25.14,102,Moderate
05-May-22,2022,5,5,Mazgaon mumbai IITm,92.65,111.15,0.07,1.4,0.73,26.51,0.56,1.55,17.25,107,Moderate
06-May-22,2022,5,6,Mazgaon mumbai IITm,157.48,184.14,0.23,6.78,0.74,9.95,1.03,3.74,24.28,156,Moderate
07-May-22,2022,5,7,Mazgaon mumbai IITm,180.49,206.86,0.21,9.51,2.14,26.81,1.65,10.14,34.64,171,Moderate
08-May-22,2022,5,8,Mazgaon mumbai IITm,121.22,139.35,0.05,25.39,0.59,24.11,6.08,31.22,37.04,126,Moderate
09-May-22,2022,5,9,Mazgaon mumbai IITm,231.03,260.5,0.18,40.98,0.93,24.74,71.42,109.18,91.84,211,Poor
10-May-22,2022,5,10,Mazgaon mumbai IITm,99.76,116.1,0.22,17.23,4.26,13.02,80.1,105.02,109.6,111,Moderate
11-May-22,2022,5,11,Mazgaon mumbai IITm,105.77,122.68,0.06,43.25,3.73,25,79.16,120.4,47.32,115,Moderate
12-May-22,2022,5,12,Mazgaon mumbai IITm,123.83,137.04,0.83,21.43,3.8,30.65,16.19,33.15,46.64,125,Moderate
13-May-22,2022,5,13,Mazgaon mumbai IITm,180.71,193.19,0.07,21.43,3.12,28.35,16.19,33.15,46.64,162,Moderate
14-May-22,2022,5,14,Mazgaon mumbai IITm,207.7,241.59,0.03,21.43,3.11,28.36,16.19,33.15,46.64,194,Moderate
15-May-22,2022,5,15,Mazgaon mumbai IITm,239.48,278.74,0.34,21.43,1.75,27.72,16.19,33.15,46.64,229,Poor
16-May-22,2022,5,16,Mazgaon mumbai IITm,117.29,134.04,4.2,16.54,2.23,26.55,2.61,9.71,52.09,123,Moderate
17-May-22,2022,5,17,Mazgaon mumbai IITm,198.01,225.54,3.68,9.27,1.36,14.62,1.74,16.72,42.65,184,Moderate
18-May-22,2022,5,18,Mazgaon mumbai IITm,209.15,235.41,3.81,20.13,1.66,36.52,13.29,26.2,61.04,190,Moderate
19-May-22,2022,5,19,Mazgaon mumbai IITm,74.42,94.24,3.1,9.07,1.75,30.32,5.83,12.5,57.55,94,Satisfactory
20-May-22,2022,5,20,Mazgaon mumbai IITm,156.55,178.06,2.12,15.97,1.13,28.74,3.08,17.16,51.16,152,Moderate
21-May-22,2022,5,21,Mazgaon mumbai IITm,114.28,134.94,0.8,9.47,1.14,13.45,4.79,7.86,42.89,123,Moderate
22-May-22,2022,5,22,Mazgaon mumbai IITm,62.37,75.37,0.79,7.48,1.38,10.53,1.37,8.16,45.54,75,Satisfactory
23-May-22,2022,5,23,Mazgaon mumbai IITm,40.82,52.91,1.44,10.27,2,19.76,3.65,12.34,44.74,53,Satisfactory
24-May-22,2022,5,24,Mazgaon mumbai IITm,21.7,26.61,2.45,17.49,4.67,18.98,15.48,31.2,65.43,27,Good
25-May-22,2022,5,25,Mazgaon mumbai IITm,37.23,47.98,1.67,30.45,3.93,15.1,30.58,54.25,82.64,48,Good
26-May-22,2022,5,26,Mazgaon mumbai IITm,42.5,54.79,0.52,17.92,0.74,8.25,24.11,39.26,65.95,55,Satisfactory
27-May-22,2022,5,27,Mazgaon mumbai IITm,32.23,44.47,1.92,16.88,0.98,17.27,23.81,38.59,67.11,44,Good
28-May-22,2022,5,28,Mazgaon mumbai IITm,46.83,59.47,3.76,16.71,0.88,21.27,44.5,58.88,71.55,59,Satisfactory
29-May-22,2022,5,29,Mazgaon mumbai IITm,41.41,52.06,2.02,62.64,0.9,22.85,153.88,172.62,157.82,52,Satisfactory
30-May-22,2022,5,30,Mazgaon mumbai IITm,58.14,70.25,1.25,41.78,0.95,10.77,122.79,127.61,87.83,70,Satisfactory
31-May-22,2022,5,31,Mazgaon mumbai IITm,90.01,168.61,1.96,46.84,1.04,22.83,49.84,76.53,91.18,146,Moderate
01-Jun-22,2022,6,1,Mazgaon mumbai IITm,74.42,94.24,2.25,19.3,1.36,11.14,9.73,48.62,41.89,94,Satisfactory
02-Jun-22,2022,6,2,Mazgaon mumbai IITm,74.42,94.24,2.64,42.88,1.42,19.82,16.61,51.43,64.11,94,Satisfactory
03-Jun-22,2022,6,3,Mazgaon mumbai IITm,66.78,115.19,2.41,30.11,1.24,20.38,16.4,44.64,55.28,110,Moderate
04-Jun-22,2022,6,4,Mazgaon mumbai IITm,40.17,53.63,1.46,37.69,0.97,9.05,16.19,18.63,0.71,54,Satisfactory
05-Jun-22,2022,6,5,Mazgaon mumbai IITm,50.45,55.22,2.55,21.43,1.38,20.21,16.19,33.15,46.64,55,Satisfactory
06-Jun-22,2022,6,6,Mazgaon mumbai IITm,14.15,18.62,2.36,21.43,1.36,18.82,16.19,33.15,46.64,19,Good
07-Jun-22,2022,6,7,Mazgaon mumbai IITm,17.48,24.03,1.9,32.1,1.16,10,0.82,30.18,16.84,24,Good
08-Jun-22,2022,6,8,Mazgaon mumbai IITm,12.47,19.45,2.06,25.51,0.98,25.58,0.56,23.79,13.23,19,Good
09-Jun-22,2022,6,9,Mazgaon mumbai IITm,12.89,19.07,2.44,20.35,0.85,19.02,0.79,18.31,9.96,19,Good
10-Jun-22,2022,6,10,Mazgaon mumbai IITm,11.43,16.5,2.16,17.38,0.87,12.56,0.49,8.19,0.92,17,Good
11-Jun-22,2022,6,11,Mazgaon mumbai IITm,8.52,9.35,0.62,21.43,0.73,9.94,16.19,33.15,46.64,9,Good
12-Jun-22,2022,6,12,Mazgaon mumbai IITm,6.09,9.28,0.44,21.43,0.61,19.47,16.19,33.15,46.64,9,Good
13-Jun-22,2022,6,13,Mazgaon mumbai IITm,11.41,16.35,0.67,32.3,0.63,22.53,0.38,16.65,81.14,16,Good
14-Jun-22,2022,6,14,Mazgaon mumbai IITm,15.27,20.4,1.09,11,0.65,17.87,0.34,9.88,51.34,20,Good
15-Jun-22,2022,6,15,Mazgaon mumbai IITm,18.74,25.76,0.57,7.4,0.69,18.09,0.47,6.25,41.69,26,Good
16-Jun-22,2022,6,16,Mazgaon mumbai IITm,23.05,30.04,0.66,9.87,0.75,11.53,0.64,7.59,40.97,30,Good
17-Jun-22,2022,6,17,Mazgaon mumbai IITm,8.85,11.14,0.43,8.24,0.71,6.23,0.77,5.91,36.06,11,Good
18-Jun-22,2022,6,18,Mazgaon mumbai IITm,9.91,13.23,1.1,14.54,0.76,3.24,3.9,16.62,50.05,13,Good
19-Jun-22,2022,6,19,Mazgaon mumbai IITm,6.9,9.85,0.38,24.35,0.76,2.61,1.19,23.4,23.58,10,Good
20-Jun-22,2022,6,20,Mazgaon mumbai IITm,6.5,8.63,0.31,22.62,0.67,2.68,2.11,23.84,35.05,9,Good
21-Jun-22,2022,6,21,Mazgaon mumbai IITm,7.65,10,0.99,28.55,0.75,6.76,2.79,31.08,42.87,10,Good
22-Jun-22,2022,6,22,Mazgaon mumbai IITm,10.6,14.11,0.15,14.96,0.9,8.4,1.89,15.15,50.29,14,Good
23-Jun-22,2022,6,23,Mazgaon mumbai IITm,31.83,36.15,0.85,22.23,0.88,7.7,0.42,19.98,29.84,36,Good
24-Jun-22,2022,6,24,Mazgaon mumbai IITm,21.01,21.11,0.46,24.73,0.85,5.22,1.78,24.75,39.86,21,Good
25-Jun-22,2022,6,25,Mazgaon mumbai IITm,15.91,16.04,0.24,24.08,1.02,18.49,0.78,21.49,39.17,16,Good
26-Jun-22,2022,6,26,Mazgaon mumbai IITm,31.91,32.23,0.59,25.33,0.9,21.33,0.71,22.21,39.33,32,Good
27-Jun-22,2022,6,27,Mazgaon mumbai IITm,74.42,94.24,0.25,13,1.06,9.86,1.45,12.1,26.92,94,Satisfactory
28-Jun-22,2022,6,28,Mazgaon mumbai IITm,232.36,264.27,0.54,14.46,1.03,8.28,2.44,15.68,41.02,214,Poor
29-Jun-22,2022,6,29,Mazgaon mumbai IITm,74.42,94.24,0.98,27.69,1.2,3.52,3.99,33,44.82,94,Satisfactory
30-Jun-22,2022,6,30,Mazgaon mumbai IITm,5.14,6.98,0.81,32.52,1.09,4.75,3.32,34.97,48.19,7,Good
01-Jul-22,2022,7,1,Mazgaon mumbai IITm,12.9,16.6,1.41,18.46,0.99,3.94,5.86,22.09,27.96,17,Good
02-Jul-22,2022,7,2,Mazgaon mumbai IITm,23.56,30.46,1.64,9.57,0.69,10.47,1.07,9.16,32.4,30,Good
03-Jul-22,2022,7,3,Mazgaon mumbai IITm,18.7,25.57,0.37,7.07,0.79,6.14,0.46,6.08,31.2,26,Good
04-Jul-22,2022,7,4,Mazgaon mumbai IITm,13.65,18.64,0.75,9.87,0.89,4.96,0.77,9.12,37.82,19,Good
05-Jul-22,2022,7,5,Mazgaon mumbai IITm,9.77,12.9,1.01,15.45,1.02,3.44,2.52,16.61,47.67,13,Good
06-Jul-22,2022,7,6,Mazgaon mumbai IITm,13.61,17.48,0.98,19.46,1.1,8.87,0.83,17.15,31.64,17,Good
07-Jul-22,2022,7,7,Mazgaon mumbai IITm,18.5,22.91,0.68,19.62,0.97,10.77,1.01,9.81,32.76,23,Good
08-Jul-22,2022,7,8,Mazgaon mumbai IITm,24.41,30.35,0.57,12.16,1.17,12.16,1.16,11.31,32.41,30,Good
09-Jul-22,2022,7,9,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
10-Jul-22,2022,7,10,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
11-Jul-22,2022,7,11,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
12-Jul-22,2022,7,12,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
13-Jul-22,2022,7,13,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
14-Jul-22,2022,7,14,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
15-Jul-22,2022,7,15,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
16-Jul-22,2022,7,16,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
17-Jul-22,2022,7,17,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
18-Jul-22,2022,7,18,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
19-Jul-22,2022,7,19,Mazgaon mumbai IITm,43.75,58.62,3.24,23.82,1.67,6,0.38,20.88,44.26,59,Satisfactory
20-Jul-22,2022,7,20,Mazgaon mumbai IITm,11.01,14.16,0.43,11.97,1.53,6.58,1.86,23.07,35.07,14,Good
21-Jul-22,2022,7,21,Mazgaon mumbai IITm,6.42,10.05,0.44,19.08,1.22,5.99,1.56,18.89,33.99,10,Good
22-Jul-22,2022,7,22,Mazgaon mumbai IITm,6.68,9.67,0.42,10.88,1.3,6.27,0.94,10.38,34.6,10,Good
23-Jul-22,2022,7,23,Mazgaon mumbai IITm,7.42,11.06,0.59,14.9,1.31,9.41,0.48,11.86,30.75,11,Good
24-Jul-22,2022,7,24,Mazgaon mumbai IITm,6.61,10.21,0.72,10.46,1.6,4.98,0.42,7.14,24.37,10,Good
25-Jul-22,2022,7,25,Mazgaon mumbai IITm,5.91,8.41,0.22,13.09,1.48,9.37,0.63,10.11,29.51,8,Good
26-Jul-22,2022,7,26,Mazgaon mumbai IITm,6.82,9.48,0.66,18.35,1.54,7.4,2.81,19.34,35.32,9,Good
27-Jul-22,2022,7,27,Mazgaon mumbai IITm,8.9,11.97,1.22,27.54,1.79,2.02,9.2,39.03,45.64,12,Good
28-Jul-22,2022,7,28,Mazgaon mumbai IITm,14.46,19.98,0.76,27.77,2.13,2.79,5.63,34.19,47.53,20,Good
29-Jul-22,2022,7,29,Mazgaon mumbai IITm,18.12,23.95,0.44,20.55,1.9,5.56,5.27,25.23,41.73,24,Good
30-Jul-22,2022,7,30,Mazgaon mumbai IITm,15.42,19.8,0.88,16.33,1.16,7.67,0.75,14.1,35.16,20,Good
31-Jul-22,2022,7,31,Mazgaon mumbai IITm,17.31,21.85,0.36,14.54,0.63,8.96,0.56,11.69,32.91,22,Good
01-Aug-22,2022,8,1,Mazgaon mumbai IITm,13.21,16.15,0.31,13.8,0.54,4.21,0.65,6.14,26.5,16,Good
02-Aug-22,2022,8,2,Mazgaon mumbai IITm,15.32,18.02,0.76,15.16,0.64,7.22,0.96,13.41,32.58,18,Good
03-Aug-22,2022,8,3,Mazgaon mumbai IITm,9.75,11.75,0.93,18.55,0.57,3.36,3.63,21.66,34.74,12,Good
04-Aug-22,2022,8,4,Mazgaon mumbai IITm,10,11.89,0.48,13.84,0.6,2.22,1.26,26.04,39.39,12,Good
05-Aug-22,2022,8,5,Mazgaon mumbai IITm,6.99,8.62,0.44,12.52,0.45,1.75,2.07,13.2,25.02,9,Good
06-Aug-22,2022,8,6,Mazgaon mumbai IITm,6.22,8.46,0.43,18.91,0.38,5.18,2.34,19.44,35.26,8,Good
07-Aug-22,2022,8,7,Mazgaon mumbai IITm,2.48,3.93,0.53,17.8,0.28,6.11,0.88,15.92,33.25,4,Good
08-Aug-22,2022,8,8,Mazgaon mumbai IITm,2.65,5.01,0.88,22.48,0.39,4.62,1.3,20.37,35.54,5,Good
09-Aug-22,2022,8,9,Mazgaon mumbai IITm,7.2,9.06,0.94,11.89,0.33,7.92,8.96,14.69,29.55,9,Good
10-Aug-22,2022,8,10,Mazgaon mumbai IITm,4.72,5.76,6.54,23.67,0.74,16.76,5.11,26.68,32.43,6,Good
11-Aug-22,2022,8,11,Mazgaon mumbai IITm,5.66,7.32,4.84,19.01,0.63,15.62,0.8,15.54,26.19,7,Good
12-Aug-22,2022,8,12,Mazgaon mumbai IITm,5.77,7.67,6.33,23.14,0.53,12.21,1.94,21.55,34.36,8,Good
13-Aug-22,2022,8,13,Mazgaon mumbai IITm,7.39,9.32,1.76,24.39,0.51,5.92,2.17,22.82,30.28,9,Good
14-Aug-22,2022,8,14,Mazgaon mumbai IITm,8.88,11.61,1.13,23.27,0.51,12.41,0.9,10.53,28.73,12,Good
15-Aug-22,2022,8,15,Mazgaon mumbai IITm,6.39,8.99,7.22,20.68,0.63,10.24,0.86,15.77,27.39,9,Good
16-Aug-22,2022,8,16,Mazgaon mumbai IITm,8.6,11.03,5.33,22.86,0.98,9.45,1.55,20.13,30.6,11,Good
17-Aug-22,2022,8,17,Mazgaon mumbai IITm,10.09,13.32,6.85,27.07,1.79,4.93,2.78,27.06,34.87,13,Good
18-Aug-22,2022,8,18,Mazgaon mumbai IITm,13.57,17.85,6.38,27.56,1.59,8.8,2.18,26.29,21.04,18,Good
19-Aug-22,2022,8,19,Mazgaon mumbai IITm,14.34,29.04,8.72,23.61,1.83,5.03,1.65,21.02,31.92,29,Good
20-Aug-22,2022,8,20,Mazgaon mumbai IITm,7.64,10.06,3.06,33.55,1.69,6.89,3.93,36.41,38.43,10,Good
21-Aug-22,2022,8,21,Mazgaon mumbai IITm,8.98,11.98,6.86,27.51,1.91,4.32,2.4,26.79,35.42,12,Good
22-Aug-22,2022,8,22,Mazgaon mumbai IITm,9.83,12.74,4.51,30.77,1.69,8.48,3.82,32.76,37.28,13,Good
23-Aug-22,2022,8,23,Mazgaon mumbai IITm,9.27,11.75,6.66,26.77,1.68,8.61,2.05,24.84,33.92,12,Good
24-Aug-22,2022,8,24,Mazgaon mumbai IITm,9.68,12.52,5.98,14.33,1.94,4.29,2.1,14.02,34.45,13,Good
25-Aug-22,2022,8,25,Mazgaon mumbai IITm,11.5,15.39,2.75,30.2,1.68,7.76,1.8,28.39,34.71,15,Good
26-Aug-22,2022,8,26,Mazgaon mumbai IITm,15.06,19.48,3.5,35.97,1.83,7.72,3.5,36.19,38.94,19,Good
27-Aug-22,2022,8,27,Mazgaon mumbai IITm,20.5,25.18,10.11,36.68,1.91,11.92,1.76,33.77,40.17,25,Good
28-Aug-22,2022,8,28,Mazgaon mumbai IITm,18.27,23.12,4.56,35.56,2.06,5.69,2.83,35.61,21.81,23,Good
29-Aug-22,2022,8,29,Mazgaon mumbai IITm,24.05,28.26,4.14,41.71,2.08,8.17,7.07,47.14,41.33,28,Good
30-Aug-22,2022,8,30,Mazgaon mumbai IITm,25.19,30.61,5.27,25.98,1.96,11.03,15.55,35.48,20.64,31,Good
31-Aug-22,2022,8,31,Mazgaon mumbai IITm,21.71,25.87,7.79,31.81,2.11,13.36,1.47,27.37,33.68,26,Good
01-Sep-22,2022,9,1,Mazgaon mumbai IITm,9.46,13.76,5.75,56.76,2.51,11.21,5.68,59.19,47.23,14,Good
02-Sep-22,2022,9,2,Mazgaon mumbai IITm,12.56,18.13,12.81,64.18,2.7,14.89,2.7,62.63,48.02,18,Good
03-Sep-22,2022,9,3,Mazgaon mumbai IITm,8.69,13.39,4.72,42.3,2.67,12.59,3.23,40.94,35.4,13,Good
04-Sep-22,2022,9,4,Mazgaon mumbai IITm,10.1,13.15,8.84,40.52,2.91,10.61,3.3,40.55,34.86,13,Good
05-Sep-22,2022,9,5,Mazgaon mumbai IITm,10.82,14.17,9.46,30.24,2.91,4.71,5.09,33.98,31.67,14,Good
06-Sep-22,2022,9,6,Mazgaon mumbai IITm,10.55,14.41,12.54,61.47,2.88,3.65,12.73,78.05,49.95,14,Good
07-Sep-22,2022,9,7,Mazgaon mumbai IITm,11.24,15.67,7.84,41.33,2.92,8.65,2.84,40,36.86,16,Good
08-Sep-22,2022,9,8,Mazgaon mumbai IITm,7.54,10.3,6.11,66.4,3.02,11.08,3.82,66.8,46.42,10,Good
09-Sep-22,2022,9,9,Mazgaon mumbai IITm,7.49,11.9,8.27,67.65,3.04,10.78,5.22,69.57,50.51,12,Good
10-Sep-22,2022,9,10,Mazgaon mumbai IITm,8.11,12.33,7.33,50.26,2.97,7.19,6.03,53.91,43.75,12,Good
11-Sep-22,2022,9,11,Mazgaon mumbai IITm,6.94,9.97,7.52,56.27,3.18,12.36,6.07,60.77,45.44,10,Good
12-Sep-22,2022,9,12,Mazgaon mumbai IITm,5.71,8.61,6.22,44.79,3.17,12.23,7.6,47.2,38.1,9,Good
13-Sep-22,2022,9,13,Mazgaon mumbai IITm,6.56,8.79,7.08,46.69,2.5,13.53,2.6,43.06,35.37,9,Good
14-Sep-22,2022,9,14,Mazgaon mumbai IITm,25.29,6.24,8.46,24.73,1.35,14.69,1.98,22.07,27.08,6,Good
15-Sep-22,2022,9,15,Mazgaon mumbai IITm,44.2,59.93,4.43,22.1,1.29,11.67,2.79,20.46,25.72,60,Satisfactory
16-Sep-22,2022,9,16,Mazgaon mumbai IITm,4.7,5.74,7.03,32.28,1.26,9.13,3.21,31.62,30.85,6,Good
17-Sep-22,2022,9,17,Mazgaon mumbai IITm,4.75,8.16,7.38,27.43,0.73,8.59,2.64,26.7,28.39,8,Good
18-Sep-22,2022,9,18,Mazgaon mumbai IITm,7.32,9.35,5.79,31.81,0.78,11.01,2.93,30.44,31.54,9,Good
19-Sep-22,2022,9,19,Mazgaon mumbai IITm,5.71,7.88,8.7,57.77,0.8,3.62,8.88,66.35,46.2,8,Good
20-Sep-22,2022,9,20,Mazgaon mumbai IITm,7.04,9.86,6.75,62.71,0.77,2.31,24.21,95.84,57.71,10,Good
21-Sep-22,2022,9,21,Mazgaon mumbai IITm,7.31,10.24,8.06,49.42,0.96,4.48,14.57,67.97,55.93,10,Good
22-Sep-22,2022,9,22,Mazgaon mumbai IITm,7.29,10.8,2.36,42.84,1.29,1.7,22.15,74.01,63.66,11,Good
23-Sep-22,2022,9,23,Mazgaon mumbai IITm,4.69,6.92,1.04,29.59,0.89,7.46,8.38,36.91,42.25,7,Good
24-Sep-22,2022,9,24,Mazgaon mumbai IITm,2.8,4.06,4.05,31.32,1.27,4.14,11.15,43.86,44.57,4,Good
25-Sep-22,2022,9,25,Mazgaon mumbai IITm,2.72,4.13,6.36,28.54,1.4,6.34,9.67,38.26,43.07,4,Good
26-Sep-22,2022,9,26,Mazgaon mumbai IITm,4.01,5.62,3.63,32.92,1.46,8.08,8.68,41.26,44.03,6,Good
27-Sep-22,2022,9,27,Mazgaon mumbai IITm,4.32,6.83,6.03,39.21,1.43,10.13,10.37,49.14,48.59,7,Good
28-Sep-22,2022,9,28,Mazgaon mumbai IITm,16.83,22.4,6.6,52.61,1.67,6.44,32.11,96.76,70.07,22,Good
29-Sep-22,2022,9,29,Mazgaon mumbai IITm,11.32,14.81,4.2,29.22,1.48,8.04,4.55,31.67,36.97,15,Good
30-Sep-22,2022,9,30,Mazgaon mumbai IITm,7.05,10.72,5.6,40.53,1.97,22.38,3.34,42.72,46.52,11,Good
01-Oct-22,2022,10,1,Mazgaon mumbai IITm,5.96,9.06,9.18,62.06,1.92,10.53,15.76,83.58,70,9,Good
02-Oct-22,2022,10,2,Mazgaon mumbai IITm,3.31,5.17,8.5,37.72,1.82,6.43,17.28,61.99,58.22,5,Good
03-Oct-22,2022,10,3,Mazgaon mumbai IITm,5.44,7.84,2.79,45.06,1.79,10.37,16.35,66.62,60.69,8,Good
